match_id,match_date,player_id,model_prob,pinnacle_odds,pinnacle_implied,edge,kelly_stake,bet,actual_won,pnl,surface_name,tier_name
26925,2024-09-18,276,0.6752,1.62,0.6173,0.0579,0.0,False,0,0.0,Hard,ATP 500
26926,2024-09-18,58,0.6858,2.19,0.4566,0.2292,0.09630252100840336,True,1,0.1146,Hard,ATP 500
26926,2024-09-18,715,0.3142,1.73,0.578,-0.2638,0.0,False,0,0.0,Hard,ATP 500
26927,2024-09-18,276,0.2074,3.48,0.2874,-0.08,0.0,False,1,0.0,Hard,ATP 500
26927,2024-09-18,446,0.7926,1.34,0.7463,0.0463,0.0,False,0,0.0,Hard,ATP 500
26929,2024-09-18,555,0.5465,1.23,0.813,-0.2665,0.0,False,1,0.0,Hard,ATP 500
26929,2024-09-18,122,0.4535,4.47,0.2237,0.2298,0.0,False,0,0.0,Hard,ATP 500
26931,2024-09-18,420,0.7689,1.53,0.6536,0.1153,0.0,False,1,0.0,Hard,ATP 500
26931,2024-09-18,717,0.2311,2.61,0.3831,-0.152,0.0,False,0,0.0,Hard,ATP 500
26932,2024-09-18,713,0.303,2.45,0.4082,-0.1052,0.0,False,1,0.0,Hard,ATP 500
26932,2024-09-18,649,0.697,1.6,0.625,0.072,0.0,False,0,0.0,Hard,ATP 500
26933,2024-09-18,593,0.5235,1.71,0.5848,-0.0613,0.0,False,1,0.0,Hard,ATP 500
26933,2024-09-18,770,0.4765,2.23,0.4484,0.0281,0.0,False,0,0.0,Hard,ATP 500
26934,2024-09-18,546,0.5373,1.7,0.5882,-0.0509,0.0,False,1,0.0,Hard,ATP 500
26934,2024-09-18,631,0.4627,2.24,0.4464,0.0163,0.0,False,0,0.0,Hard,ATP 500
26935,2024-09-18,682,0.551,1.63,0.6135,-0.0625,0.0,False,1,0.0,Hard,ATP 500
26935,2024-09-18,16,0.449,2.38,0.4202,0.0288,0.0,False,0,0.0,Hard,ATP 500
26936,2024-09-18,586,0.4876,2.05,0.4878,-0.0002,0.0,False,1,0.0,Hard,ATP 500
26936,2024-09-18,17,0.5124,1.83,0.5464,-0.034,0.0,False,0,0.0,Hard,ATP 500
26939,2024-09-18,201,0.1552,3.23,0.3096,-0.1544,0.0,False,1,0.0,Hard,ATP 500
26939,2024-09-18,542,0.8448,1.4,0.7143,0.1305,0.0,False,0,0.0,Hard,ATP 500
26941,2024-09-18,542,0.7691,1.22,0.8197,-0.0506,0.0,False,1,0.0,Hard,ATP 500
26941,2024-09-18,645,0.2309,4.88,0.2049,0.026,0.0,False,0,0.0,Hard,ATP 500
26944,2024-09-18,201,0.6395,1.62,0.6173,0.0222,0.0,False,1,0.0,Hard,ATP 500
26944,2024-09-18,408,0.3605,2.46,0.4065,-0.046,0.0,False,0,0.0,Hard,ATP 500
26945,2024-09-18,408,0.1281,5.09,0.1965,-0.0684,0.0,False,1,0.0,Hard,ATP 500
26945,2024-09-18,475,0.8719,1.24,0.8065,0.0654,0.0,False,0,0.0,Hard,ATP 500
26947,2024-09-18,542,0.7839,1.2,0.8333,-0.0494,0.0,False,1,0.0,Hard,ATP 500
26947,2024-09-18,673,0.2161,5.32,0.188,0.0281,0.0,False,0,0.0,Hard,ATP 500
26949,2024-09-18,645,0.3465,3.05,0.3279,0.0186,0.0,False,1,0.0,Hard,ATP 500
26949,2024-09-18,695,0.6535,1.43,0.6993,-0.0458,0.0,False,0,0.0,Hard,ATP 500
26950,2024-09-18,201,0.2246,2.47,0.4049,-0.1803,0.0,False,1,0.0,Hard,ATP 500
26950,2024-09-18,124,0.7754,1.61,0.6211,0.1543,0.0,False,0,0.0,Hard,ATP 500
26951,2024-09-18,202,0.6092,1.83,0.5464,0.0628,0.03783132530120481,True,1,0.0314,Hard,ATP 500
26951,2024-09-18,434,0.3908,2.09,0.4785,-0.0877,0.0,False,0,0.0,Hard,ATP 500
26952,2024-09-18,9,0.2497,2.24,0.4464,-0.1967,0.0,False,1,0.0,Hard,ATP 500
26952,2024-09-18,693,0.7503,1.73,0.578,0.1723,0.0,False,0,0.0,Hard,ATP 500
26953,2024-09-18,9,0.3168,2.27,0.4405,-0.1237,0.0,False,1,0.0,Hard,ATP 500
26953,2024-09-18,683,0.6832,1.7,0.5882,0.095,0.0,False,0,0.0,Hard,ATP 500
26955,2024-09-18,695,0.7483,1.46,0.6849,0.0634,0.0,False,1,0.0,Hard,ATP 500
26955,2024-09-18,650,0.2517,2.92,0.3425,-0.0908,0.0,False,0,0.0,Hard,ATP 500
26956,2024-09-18,124,0.7367,1.39,0.7194,0.0173,0.0,False,1,0.0,Hard,ATP 500
26956,2024-09-18,445,0.2633,3.21,0.3115,-0.0482,0.0,False,0,0.0,Hard,ATP 500
26957,2024-09-18,778,0.4508,1.77,0.565,-0.1142,0.0,False,1,0.0,Hard,ATP 500
26957,2024-09-18,280,0.5492,2.16,0.463,0.0862,0.0371551724137931,True,0,-0.0371551724137931,Hard,ATP 500
26959,2024-09-18,202,0.5467,2.4,0.4167,0.13,0.04642857142857143,True,1,0.065,Hard,ATP 500
26959,2024-09-18,468,0.4533,1.63,0.6135,-0.1602,0.0,False,0,0.0,Hard,ATP 500
26960,2024-09-18,201,0.4111,1.81,0.5525,-0.1414,0.0,False,1,0.0,Hard,ATP 500
26960,2024-09-18,595,0.5889,2.1,0.4762,0.1127,0.05122727272727272,True,0,-0.05122727272727272,Hard,ATP 500
26961,2024-09-18,645,0.6862,1.85,0.5405,0.1457,0.08570588235294116,True,1,0.07285,Hard,ATP 500
26961,2024-09-18,108,0.3138,2.05,0.4878,-0.174,0.0,False,0,0.0,Hard,ATP 500
26962,2024-09-18,693,0.6549,1.78,0.5618,0.0931,0.0,False,1,0.0,Hard,ATP 500
26962,2024-09-18,293,0.3451,2.14,0.4673,-0.1222,0.0,False,0,0.0,Hard,ATP 500
26964,2024-09-18,673,0.7666,2.37,0.4219,0.3447,0.12580291970802918,True,1,0.17234999999999998,Hard,ATP 500
26964,2024-09-18,412,0.2334,1.65,0.6061,-0.3727,0.0,False,0,0.0,Hard,ATP 500
26974,2024-09-25,684,0.3521,2.33,0.4292,-0.0771,0.0,False,1,0.0,Hard,ATP 500
26974,2024-09-25,497,0.6479,1.68,0.5952,0.0527,0.0,False,0,0.0,Hard,ATP 500
26975,2024-09-25,684,0.3699,2.2,0.4545,-0.0846,0.0,False,1,0.0,Hard,ATP 500
26975,2024-09-25,475,0.6301,1.76,0.5682,0.0619,0.0,False,0,0.0,Hard,ATP 500
26976,2024-09-25,497,0.5534,1.63,0.6135,-0.0601,0.0,False,1,0.0,Hard,ATP 500
26976,2024-09-25,577,0.4466,2.45,0.4082,0.0384,0.0,False,0,0.0,Hard,ATP 500
26977,2024-09-25,475,0.6209,1.65,0.6061,0.0148,0.0,False,1,0.0,Hard,ATP 500
26977,2024-09-25,16,0.3791,2.4,0.4167,-0.0376,0.0,False,0,0.0,Hard,ATP 500
26978,2024-09-25,684,0.3575,2.24,0.4464,-0.0889,0.0,False,1,0.0,Hard,ATP 500
26978,2024-09-25,641,0.6425,1.73,0.578,0.0645,0.0,False,0,0.0,Hard,ATP 500
26979,2024-09-25,497,0.4053,2.35,0.4255,-0.0202,0.0,False,1,0.0,Hard,ATP 500
26979,2024-09-25,579,0.5947,1.67,0.5988,-0.0041,0.0,False,0,0.0,Hard,ATP 500
26980,2024-09-25,577,0.5778,1.99,0.5025,0.0753,0.03803030303030303,True,1,0.03765,Hard,ATP 500
26980,2024-09-25,703,0.4222,1.92,0.5208,-0.0986,0.0,False,0,0.0,Hard,ATP 500
26981,2024-09-25,579,0.5714,1.65,0.6061,-0.0347,0.0,False,1,0.0,Hard,ATP 500
26981,2024-09-25,329,0.4286,2.39,0.4184,0.0102,0.0,False,0,0.0,Hard,ATP 500
26982,2024-09-25,577,0.3373,2.53,0.3953,-0.058,0.0,False,1,0.0,Hard,ATP 500
26982,2024-09-25,333,0.6627,1.59,0.6289,0.0338,0.0,False,0,0.0,Hard,ATP 500
26983,2024-09-25,475,0.6755,1.54,0.6494,0.0261,0.0,False,1,0.0,Hard,ATP 500
26983,2024-09-25,124,0.3245,2.66,0.3759,-0.0514,0.0,False,0,0.0,Hard,ATP 500
26984,2024-09-25,641,0.8033,1.21,0.8264,-0.0231,0.0,False,1,0.0,Hard,ATP 500
26984,2024-09-25,761,0.1967,5.01,0.1996,-0.0029,0.0,False,0,0.0,Hard,ATP 500
