match_id,player_id,elo_overall_before,elo_surface_before,surface,match_date,result
13684,340,1958.98,1955.96,Hard,2019-08-12,win
13684,208,1680.06,1750.66,Hard,2019-08-12,loss
13685,97,1681.23,1516.24,Hard,2019-08-12,win
13685,37,1665.24,1691.06,Hard,2019-08-12,loss
13686,39,1761.53,1669.91,Hard,2019-08-12,win
13686,35,1474.89,1495.6,Hard,2019-08-12,loss
13687,505,1660.84,1602.85,Hard,2019-08-12,win
13687,471,1765.03,1692.59,Hard,2019-08-12,loss
13688,269,1578.01,1600.13,Hard,2019-08-12,win
13688,69,1779.33,1869.71,Hard,2019-08-12,loss
13689,31,1822.07,1810.27,Hard,2019-08-12,win
13689,329,1721.03,1690.74,Hard,2019-08-12,loss
13690,146,1638.09,1620.07,Hard,2019-08-12,win
13690,201,1727.19,1732.77,Hard,2019-08-12,loss
13691,61,1767.5,1676.19,Hard,2019-08-12,win
13691,417,1582.42,1379.09,Hard,2019-08-12,loss
13692,40,1732.62,1748.38,Hard,2019-08-12,win
13692,85,1768.33,1843.27,Hard,2019-08-12,loss
13693,124,1676.85,1723.96,Hard,2019-08-12,win
13693,289,1611.4,1596.45,Hard,2019-08-12,loss
13694,383,1609.42,1691.31,Hard,2019-08-12,win
13694,330,1485.22,1437.94,Hard,2019-08-12,loss
13695,367,1606.9,1633.05,Hard,2019-08-12,win
13695,17,1727.09,1753.37,Hard,2019-08-12,loss
13696,30,1838.9,1722.88,Hard,2019-08-12,win
13696,214,1742.65,1625.28,Hard,2019-08-12,loss
13697,267,1757.93,1543.35,Hard,2019-08-12,win
13697,308,1675.08,1410.68,Hard,2019-08-12,loss
13698,58,1656.32,1586.37,Hard,2019-08-12,win
13698,144,1654.03,1509.82,Hard,2019-08-12,loss
13699,329,1703.1,1674.02,Hard,2019-08-19,win
13699,97,1705.08,1552.86,Hard,2019-08-19,loss
13700,97,1684.97,1539.56,Hard,2019-08-19,win
13700,12,1537.82,1499.27,Hard,2019-08-19,loss
13701,329,1723.22,1687.31,Hard,2019-08-19,win
13701,365,1642.99,1720.38,Hard,2019-08-19,loss
13702,97,1696.97,1557.25,Hard,2019-08-19,win
13702,24,1658.83,1727.5,Hard,2019-08-19,loss
13703,12,1525.81,1481.58,Hard,2019-08-19,win
13703,1,1553.25,1547.66,Hard,2019-08-19,loss
13704,329,1738.68,1709.21,Hard,2019-08-19,win
13704,269,1616.07,1641.39,Hard,2019-08-19,loss
13705,365,1627.53,1698.48,Hard,2019-08-19,win
13705,123,1763.98,1695.92,Hard,2019-08-19,loss
13706,97,1714.78,1586.34,Hard,2019-08-19,win
13706,497,1587.9,1484.92,Hard,2019-08-19,loss
13707,24,1641.02,1698.42,Hard,2019-08-19,win
13707,446,1627.48,1536.34,Hard,2019-08-19,loss
13708,1,1531.67,1523.91,Hard,2019-08-19,win
13708,191,1527.22,1552.88,Hard,2019-08-19,loss
13709,12,1547.39,1505.34,Hard,2019-08-19,win
13709,308,1655.93,1394.79,Hard,2019-08-19,loss
13710,269,1602.84,1625.25,Hard,2019-08-19,win
13710,190,1751.42,1752.46,Hard,2019-08-19,loss
13711,329,1751.9,1725.36,Hard,2019-08-19,win
13711,68,1630.11,1530.77,Hard,2019-08-19,loss
13712,123,1736.51,1676.06,Hard,2019-08-19,win
13712,114,1780.95,1614.66,Hard,2019-08-19,loss
13713,365,1655.0,1718.33,Hard,2019-08-19,win
13713,505,1693.12,1634.17,Hard,2019-08-19,loss
13714,97,1727.79,1600.66,Hard,2019-08-19,win
13714,414,1434.1,1444.78,Hard,2019-08-19,loss
13715,497,1574.89,1470.6,Hard,2019-08-19,win
13715,332,1453.52,1448.94,Hard,2019-08-19,loss
13716,24,1660.24,1709.71,Hard,2019-08-19,win
13716,72,1455.36,1516.3,Hard,2019-08-19,loss
13717,446,1608.26,1525.05,Hard,2019-08-19,win
13717,108,1529.71,1495.19,Hard,2019-08-19,loss
13718,191,1507.48,1531.21,Hard,2019-08-19,win
13718,87,1619.77,1581.83,Hard,2019-08-19,loss
13719,1,1551.41,1545.57,Hard,2019-08-19,win
13719,330,1468.8,1428.5,Hard,2019-08-19,loss
13720,308,1629.87,1380.95,Hard,2019-08-19,win
13720,319,1494.29,1525.04,Hard,2019-08-19,loss
13721,12,1573.44,1519.18,Hard,2019-08-19,win
13721,341,1637.38,1669.93,Hard,2019-08-19,loss
13722,190,1723.35,1725.45,Hard,2019-08-19,win
13722,43,1694.21,1722.47,Hard,2019-08-19,loss
13723,269,1630.91,1652.26,Hard,2019-08-19,win
13723,4,1682.89,1618.78,Hard,2019-08-19,loss
13724,68,1616.85,1520.93,Hard,2019-08-19,win
13724,54,1587.49,1347.91,Hard,2019-08-19,loss
13725,329,1765.16,1735.2,Hard,2019-08-19,win
13725,521,1487.59,1482.98,Hard,2019-08-19,loss
13726,114,1758.41,1598.16,Hard,2019-08-19,win
13726,202,1576.74,1496.41,Hard,2019-08-19,loss
13727,123,1759.05,1692.56,Hard,2019-08-19,win
13727,57,1738.85,1544.85,Hard,2019-08-19,loss
13728,505,1670.93,1618.92,Hard,2019-08-19,win
13728,504,1532.96,1504.13,Hard,2019-08-19,loss
13729,365,1677.19,1733.58,Hard,2019-08-19,win
13729,433,1517.96,1455.63,Hard,2019-08-19,loss
13730,414,1427.87,1433.2,Hard,2019-08-19,win
13730,411,1491.34,1435.82,Hard,2019-08-19,loss
13731,332,1440.23,1430.18,Hard,2019-08-19,win
13731,224,1455.48,1473.93,Hard,2019-08-19,loss
13732,72,1445.95,1506.41,Hard,2019-08-19,win
13732,5,1554.1,1545.47,Hard,2019-08-19,loss
13733,108,1514.16,1476.91,Hard,2019-08-19,win
13733,508,1549.45,1477.83,Hard,2019-08-19,loss
13734,191,1533.73,1554.11,Hard,2019-08-19,win
13734,115,1467.21,1383.05,Hard,2019-08-19,loss
13735,330,1453.46,1415.0,Hard,2019-08-19,win
13735,379,1549.29,1512.85,Hard,2019-08-19,loss
13736,319,1481.72,1497.19,Hard,2019-08-19,win
13736,264,1518.08,1464.32,Hard,2019-08-19,loss
13737,12,1597.08,1547.35,Hard,2019-08-19,win
13737,468,1464.08,1428.07,Hard,2019-08-19,loss
13738,43,1675.88,1702.64,Hard,2019-08-19,win
13738,44,1533.98,1607.3,Hard,2019-08-19,loss
13739,4,1659.92,1600.7,Hard,2019-08-19,win
13739,1027,1500.0,1500.0,Hard,2019-08-19,loss
13740,54,1569.17,1337.12,Hard,2019-08-19,win
13740,98,1679.69,1492.44,Hard,2019-08-19,loss
13741,521,1480.86,1475.39,Hard,2019-08-19,win
13741,187,1585.59,1551.62,Hard,2019-08-19,loss
13742,202,1566.34,1482.11,Hard,2019-08-19,win
13742,494,1567.55,1583.33,Hard,2019-08-19,loss
13743,123,1777.89,1704.54,Hard,2019-08-19,win
13743,285,1520.54,1420.59,Hard,2019-08-19,loss
13744,504,1520.51,1490.5,Hard,2019-08-19,win
13744,297,1437.49,1400.99,Hard,2019-08-19,loss
13745,433,1506.54,1448.91,Hard,2019-08-19,win
13745,85,1740.77,1811.61,Hard,2019-08-19,loss
13746,32,2106.36,1993.83,Hard,2019-08-26,win
13746,202,1586.41,1507.77,Hard,2019-08-26,loss
13747,506,1659.08,1519.28,Hard,2019-08-26,win
13747,114,1768.81,1612.46,Hard,2019-08-26,loss
13748,115,1450.99,1372.17,Hard,2019-08-26,win
13748,199,1488.44,1483.59,Hard,2019-08-26,loss
13749,99,1596.96,1552.38,Hard,2019-08-26,win
13749,93,1490.32,1538.17,Hard,2019-08-26,loss
13750,29,1749.17,1750.52,Hard,2019-08-26,win
13750,512,1489.06,1500.0,Hard,2019-08-26,loss
13751,4,1671.32,1615.06,Hard,2019-08-26,win
13751,329,1771.89,1742.78,Hard,2019-08-26,loss
13752,505,1683.38,1632.54,Hard,2019-08-26,win
13752,417,1569.6,1371.43,Hard,2019-08-26,loss
13753,74,1421.79,1474.6,Hard,2019-08-26,win
13753,595,1500.0,1500.0,Hard,2019-08-26,loss
13754,367,1640.22,1666.38,Hard,2019-08-26,win
13754,122,1762.71,1674.06,Hard,2019-08-26,loss
13755,495,1502.95,1476.92,Hard,2019-08-26,win
13755,264,1495.99,1446.21,Hard,2019-08-26,loss
13756,522,1481.13,1479.09,Hard,2019-08-26,win
13756,43,1688.14,1717.29,Hard,2019-08-26,loss
13757,34,1709.64,1660.47,Hard,2019-08-26,win
13757,147,1610.09,1642.56,Hard,2019-08-26,loss
13758,68,1635.16,1531.72,Hard,2019-08-26,win
13758,214,1724.41,1607.12,Hard,2019-08-26,loss
13759,124,1697.2,1740.18,Hard,2019-08-26,win
13759,494,1547.48,1557.66,Hard,2019-08-26,loss
13760,161,1490.25,1488.61,Hard,2019-08-26,win
13760,517,1477.97,1467.98,Hard,2019-08-26,loss
13761,340,1967.34,1967.7,Hard,2019-08-26,win
13761,414,1451.49,1453.35,Hard,2019-08-26,loss
13762,13,2071.09,2034.21,Hard,2019-08-26,win
13762,547,1440.24,1448.36,Hard,2019-08-26,loss
13763,108,1536.19,1496.96,Hard,2019-08-26,win
13763,514,1502.01,1500.0,Hard,2019-08-26,loss
13764,341,1613.74,1641.76,Hard,2019-08-26,win
13764,58,1681.15,1605.95,Hard,2019-08-26,loss
13765,63,1678.34,1648.05,Hard,2019-08-26,win
13765,80,1628.55,1724.85,Hard,2019-08-26,loss
13766,24,1669.64,1719.6,Hard,2019-08-26,win
13766,267,1777.08,1559.24,Hard,2019-08-26,loss
13767,20,1565.71,1544.78,Hard,2019-08-26,win
13767,21,1559.65,1430.47,Hard,2019-08-26,loss
13768,510,1437.58,1431.86,Hard,2019-08-26,win
13768,425,1609.7,1622.89,Hard,2019-08-26,loss
13769,30,1857.15,1741.03,Hard,2019-08-26,win
13769,468,1451.38,1414.68,Hard,2019-08-26,loss
13770,17,1693.77,1720.04,Hard,2019-08-26,win
13770,233,1491.79,1453.85,Hard,2019-08-26,loss
13771,14,1574.01,1631.38,Hard,2019-08-26,win
13771,44,1521.72,1592.66,Hard,2019-08-26,loss
13772,49,1612.45,1545.96,Hard,2019-08-26,win
13772,192,1468.9,1478.65,Hard,2019-08-26,loss
13773,375,1468.11,1470.0,Hard,2019-08-26,win
13773,98,1653.54,1464.05,Hard,2019-08-26,loss
13774,144,1629.2,1490.24,Hard,2019-08-26,win
13774,429,1405.98,1387.77,Hard,2019-08-26,loss
13775,383,1625.84,1700.74,Hard,2019-08-26,win
13775,215,1611.02,1550.2,Hard,2019-08-26,loss
13776,489,1409.49,1435.86,Hard,2019-08-26,win
13776,297,1422.18,1386.03,Hard,2019-08-26,loss
13777,16,1790.72,1733.26,Hard,2019-08-26,win
13777,293,1509.36,1490.28,Hard,2019-08-26,loss
13778,123,1785.3,1711.07,Hard,2019-08-26,win
13778,440,1777.71,1725.93,Hard,2019-08-26,loss
13779,77,1559.84,1560.12,Hard,2019-08-26,win
13779,332,1461.11,1452.69,Hard,2019-08-26,loss
13780,508,1527.43,1457.78,Hard,2019-08-26,win
13780,52,1598.63,1577.26,Hard,2019-08-26,loss
13781,92,1766.86,1776.88,Hard,2019-08-26,win
13781,12,1609.78,1560.74,Hard,2019-08-26,loss
13782,442,1804.36,1463.76,Hard,2019-08-26,win
13782,40,1760.18,1780.04,Hard,2019-08-26,loss
13783,289,1591.06,1580.23,Hard,2019-08-26,win
13783,87,1593.52,1558.93,Hard,2019-08-26,loss
13784,504,1535.82,1505.46,Hard,2019-08-26,win
13784,125,1547.97,1536.29,Hard,2019-08-26,loss
13785,9,1591.05,1557.46,Hard,2019-08-26,win
13785,31,1840.0,1827.0,Hard,2019-08-26,loss
13786,69,1741.28,1828.45,Hard,2019-08-26,win
13786,57,1720.02,1532.87,Hard,2019-08-26,loss
13787,72,1471.98,1528.65,Hard,2019-08-26,win
13787,497,1588.18,1489.36,Hard,2019-08-26,loss
13788,187,1559.73,1527.3,Hard,2019-08-26,win
13788,330,1478.84,1440.48,Hard,2019-08-26,loss
13789,365,1688.62,1740.3,Hard,2019-08-26,win
13789,471,1732.75,1661.27,Hard,2019-08-26,loss
13790,54,1595.33,1365.51,Hard,2019-08-26,win
13790,208,1671.7,1738.92,Hard,2019-08-26,loss
13791,446,1623.81,1543.33,Hard,2019-08-26,win
13791,76,1516.89,1389.18,Hard,2019-08-26,loss
13792,379,1523.91,1487.36,Hard,2019-08-26,win
13792,78,1470.73,1399.98,Hard,2019-08-26,loss
13793,285,1513.13,1414.06,Hard,2019-08-26,win
13793,116,1924.77,1827.32,Hard,2019-08-26,loss
13794,195,1743.35,1766.31,Hard,2019-08-26,win
13794,146,1669.36,1652.9,Hard,2019-08-26,loss
13795,269,1653.88,1670.34,Hard,2019-08-26,win
13795,35,1466.83,1482.19,Hard,2019-08-26,loss
13796,28,1558.7,1400.05,Hard,2019-08-26,win
13796,331,1454.13,1517.69,Hard,2019-08-26,loss
13797,97,1734.02,1612.25,Hard,2019-08-26,win
13797,509,1432.86,1460.97,Hard,2019-08-26,loss
13798,61,1780.31,1683.84,Hard,2019-08-26,win
13798,191,1549.94,1564.98,Hard,2019-08-26,loss
13799,154,1635.37,1614.87,Hard,2019-08-26,win
13799,319,1503.8,1515.3,Hard,2019-08-26,loss
13800,433,1538.29,1484.5,Hard,2019-08-26,win
13800,197,1717.08,1710.39,Hard,2019-08-26,loss
13801,50,1494.66,1500.34,Hard,2019-08-26,win
13801,335,1796.66,1779.29,Hard,2019-08-26,loss
13802,67,1732.42,1692.89,Hard,2019-08-26,win
13802,26,1467.6,1452.67,Hard,2019-08-26,loss
13803,39,1769.59,1683.33,Hard,2019-08-26,win
13803,308,1642.44,1408.8,Hard,2019-08-26,loss
13804,411,1467.73,1415.67,Hard,2019-08-26,win
13804,190,1741.68,1745.28,Hard,2019-08-26,loss
13805,201,1695.92,1699.93,Hard,2019-08-26,win
13805,5,1528.07,1523.24,Hard,2019-08-26,loss
13806,37,1641.39,1654.45,Hard,2019-08-26,win
13806,95,1488.62,1480.88,Hard,2019-08-26,loss
13807,142,1599.19,1572.95,Hard,2019-08-26,win
13807,342,1438.44,1478.65,Hard,2019-08-26,loss
13808,10,1510.13,1503.28,Hard,2019-08-26,win
13808,304,1539.88,1533.52,Hard,2019-08-26,loss
13809,84,2157.89,2022.21,Hard,2019-08-26,win
13809,1,1566.75,1559.07,Hard,2019-08-26,loss
13810,32,2108.75,1996.7,Hard,2019-08-26,win
13810,506,1691.72,1550.83,Hard,2019-08-26,loss
13811,115,1478.67,1404.93,Hard,2019-08-26,win
13811,99,1614.52,1576.36,Hard,2019-08-26,loss
13812,29,1758.31,1760.08,Hard,2019-08-26,win
13812,4,1703.36,1648.86,Hard,2019-08-26,loss
13813,74,1452.32,1501.42,Hard,2019-08-26,win
13813,505,1700.48,1641.64,Hard,2019-08-26,loss
13814,495,1527.45,1499.72,Hard,2019-08-26,win
13814,367,1673.68,1691.93,Hard,2019-08-26,loss
13815,34,1727.67,1684.18,Hard,2019-08-26,win
13815,522,1519.48,1518.97,Hard,2019-08-26,loss
13816,68,1666.44,1562.06,Hard,2019-08-26,win
13816,124,1712.05,1753.13,Hard,2019-08-26,loss
13817,340,1969.78,1970.16,Hard,2019-08-26,win
13817,161,1514.37,1512.12,Hard,2019-08-26,loss
13818,13,2072.38,2035.87,Hard,2019-08-26,win
13818,108,1558.73,1522.18,Hard,2019-08-26,loss
13819,341,1643.53,1664.19,Hard,2019-08-26,win
13819,63,1699.78,1678.49,Hard,2019-08-26,loss
13820,24,1702.14,1733.82,Hard,2019-08-26,win
13820,20,1590.27,1561.84,Hard,2019-08-26,loss
13821,30,1861.56,1747.66,Hard,2019-08-26,win
13821,510,1474.04,1469.37,Hard,2019-08-26,loss
13822,14,1595.27,1653.61,Hard,2019-08-26,win
13822,17,1705.68,1728.92,Hard,2019-08-26,loss
13823,375,1505.31,1494.57,Hard,2019-08-26,win
13823,49,1627.67,1566.17,Hard,2019-08-26,loss
13824,383,1649.78,1715.54,Hard,2019-08-26,win
13824,144,1640.03,1508.08,Hard,2019-08-26,loss
13825,16,1798.98,1743.16,Hard,2019-08-26,win
13825,489,1435.4,1457.3,Hard,2019-08-26,loss
13826,123,1809.75,1737.14,Hard,2019-08-26,win
13826,77,1577.92,1577.62,Hard,2019-08-26,loss
13827,92,1781.27,1788.06,Hard,2019-08-26,win
13827,508,1557.48,1491.06,Hard,2019-08-26,loss
13828,442,1826.2,1506.79,Hard,2019-08-26,win
13828,289,1616.24,1603.7,Hard,2019-08-26,loss
13829,504,1561.69,1532.67,Hard,2019-08-26,win
13829,9,1631.42,1598.72,Hard,2019-08-26,loss
13830,69,1764.75,1836.16,Hard,2019-08-26,win
13830,72,1505.04,1550.83,Hard,2019-08-26,loss
13831,365,1716.78,1759.71,Hard,2019-08-26,win
13831,187,1579.02,1546.18,Hard,2019-08-26,loss
13832,54,1625.74,1410.29,Hard,2019-08-26,win
13832,446,1641.35,1557.92,Hard,2019-08-26,loss
13833,379,1545.11,1506.2,Hard,2019-08-26,win
13833,285,1558.86,1459.83,Hard,2019-08-26,loss
13834,195,1763.1,1783.43,Hard,2019-08-26,win
13834,269,1666.59,1682.99,Hard,2019-08-26,loss
13835,28,1576.39,1433.21,Hard,2019-08-26,win
13835,97,1741.52,1627.0,Hard,2019-08-26,loss
13836,61,1790.8,1700.61,Hard,2019-08-26,win
13836,154,1651.33,1632.9,Hard,2019-08-26,loss
13837,433,1575.13,1523.79,Hard,2019-08-26,win
13837,50,1537.18,1541.98,Hard,2019-08-26,loss
13838,67,1741.36,1702.92,Hard,2019-08-26,win
13838,39,1785.83,1691.86,Hard,2019-08-26,loss
13839,201,1709.7,1713.21,Hard,2019-08-26,win
13839,411,1509.17,1459.14,Hard,2019-08-26,loss
13840,142,1613.38,1591.32,Hard,2019-08-26,win
13840,37,1656.06,1667.9,Hard,2019-08-26,loss
13841,84,2159.5,2025.46,Hard,2019-08-26,win
13841,10,1537.27,1530.45,Hard,2019-08-26,loss
13842,32,2112.9,2000.26,Hard,2019-08-26,win
13842,115,1512.98,1441.35,Hard,2019-08-26,loss
13843,29,1779.39,1777.34,Hard,2019-08-26,win
13843,74,1492.66,1536.0,Hard,2019-08-26,loss
13844,495,1562.39,1537.29,Hard,2019-08-26,win
13844,34,1739.25,1698.12,Hard,2019-08-26,loss
13845,340,1973.17,1973.5,Hard,2019-08-26,win
13845,68,1694.71,1599.57,Hard,2019-08-26,loss
13846,13,2074.85,2038.34,Hard,2019-08-26,win
13846,341,1672.54,1690.22,Hard,2019-08-26,loss
13847,30,1866.41,1756.05,Hard,2019-08-26,win
13847,24,1719.36,1747.36,Hard,2019-08-26,loss
13848,14,1627.96,1683.94,Hard,2019-08-26,win
13848,375,1538.77,1524.65,Hard,2019-08-26,loss
13849,383,1674.08,1727.17,Hard,2019-08-26,win
13849,16,1804.47,1751.24,Hard,2019-08-26,loss
13850,123,1820.17,1751.4,Hard,2019-08-26,win
13850,92,1792.08,1795.72,Hard,2019-08-26,loss
13851,442,1837.7,1538.59,Hard,2019-08-26,win
13851,504,1591.64,1562.37,Hard,2019-08-26,loss
13852,69,1773.91,1844.27,Hard,2019-08-26,win
13852,365,1732.35,1771.02,Hard,2019-08-26,loss
13853,54,1651.86,1445.31,Hard,2019-08-26,win
13853,379,1571.1,1527.88,Hard,2019-08-26,loss
13854,195,1781.33,1801.39,Hard,2019-08-26,win
13854,28,1612.46,1470.87,Hard,2019-08-26,loss
13855,61,1806.27,1720.8,Hard,2019-08-26,win
13855,433,1597.41,1550.1,Hard,2019-08-26,loss
13856,201,1721.69,1722.62,Hard,2019-08-26,win
13856,67,1769.55,1727.12,Hard,2019-08-26,loss
13857,84,2160.85,2028.2,Hard,2019-08-26,win
13857,142,1641.44,1621.75,Hard,2019-08-26,loss
13858,29,1787.44,1787.31,Hard,2019-08-26,win
13858,32,2114.44,2002.19,Hard,2019-08-26,loss
13859,340,1981.55,1978.71,Hard,2019-08-26,win
13859,495,1599.12,1573.1,Hard,2019-08-26,loss
13860,13,2079.34,2044.28,Hard,2019-08-26,win
13860,30,1881.42,1780.42,Hard,2019-08-26,loss
13861,14,1646.68,1698.22,Hard,2019-08-26,win
13861,383,1708.04,1753.9,Hard,2019-08-26,loss
13862,442,1847.46,1565.3,Hard,2019-08-26,win
13862,123,1843.16,1779.57,Hard,2019-08-26,loss
13863,69,1795.93,1864.08,Hard,2019-08-26,win
13863,54,1671.15,1476.15,Hard,2019-08-26,loss
13864,61,1817.83,1734.42,Hard,2019-08-26,win
13864,195,1795.06,1807.88,Hard,2019-08-26,loss
13865,84,2163.24,2032.59,Hard,2019-08-26,win
13865,201,1750.11,1747.94,Hard,2019-08-26,loss
13866,340,1986.53,1983.12,Hard,2019-08-26,win
13866,29,1830.84,1826.07,Hard,2019-08-26,loss
13867,14,1676.05,1727.19,Hard,2019-08-26,win
13867,13,2091.46,2053.26,Hard,2019-08-26,loss
13868,442,1872.15,1604.02,Hard,2019-08-26,win
13868,69,1812.32,1868.92,Hard,2019-08-26,loss
13869,84,2167.49,2040.73,Hard,2019-08-26,win
13869,61,1841.19,1764.63,Hard,2019-08-26,loss
13870,340,2001.02,1997.53,Hard,2019-08-26,win
13870,14,1721.86,1770.56,Hard,2019-08-26,loss
13871,84,2174.12,2049.2,Hard,2019-08-26,win
13871,442,1892.88,1645.08,Hard,2019-08-26,loss
13872,84,2182.38,2053.65,Hard,2019-08-26,win
13872,340,2009.37,2008.18,Hard,2019-08-26,loss
14353,133,1504.47,1516.83,Clay,2019-09-13,win
14353,1030,1500.0,1500.0,Clay,2019-09-13,loss
14354,297,1396.27,1457.96,Clay,2019-09-13,win
14354,436,1447.45,1484.0,Clay,2019-09-13,loss
14355,297,1414.61,1475.15,Clay,2019-09-13,win
14355,133,1520.26,1532.05,Clay,2019-09-13,loss
14365,528,1403.81,1482.37,Clay,2019-09-13,win
14365,247,1563.78,1499.4,Clay,2019-09-13,loss
14366,459,1544.79,1500.0,Clay,2019-09-13,win
14366,474,1516.0,1500.0,Clay,2019-09-13,loss
14367,459,1559.46,1516.0,Clay,2019-09-13,win
14367,528,1426.69,1499.15,Clay,2019-09-13,loss
14368,498,1503.69,1481.77,Clay,2019-09-13,win
14368,247,1540.9,1482.61,Clay,2019-09-13,loss
14369,116,1879.05,1781.56,Hard,2019-09-13,win
14369,558,1482.52,1482.51,Hard,2019-09-13,loss
14370,465,1482.19,1482.92,Hard,2019-09-13,win
14370,426,1550.13,1476.44,Hard,2019-09-13,loss
14371,465,1501.28,1498.62,Hard,2019-09-13,win
14371,116,1882.01,1786.41,Hard,2019-09-13,loss
14372,265,1511.47,1465.69,Hard,2019-09-13,win
14372,328,1505.73,1509.99,Hard,2019-09-13,loss
14381,87,1568.34,1535.46,Hard,2019-09-13,win
14381,304,1512.74,1506.35,Hard,2019-09-13,loss
14382,154,1635.86,1612.71,Hard,2019-09-13,win
14382,173,1572.85,1516.0,Hard,2019-09-13,loss
14383,154,1648.99,1624.37,Hard,2019-09-13,win
14383,87,1581.81,1550.13,Hard,2019-09-13,loss
14384,304,1499.28,1491.69,Hard,2019-09-13,win
14384,385,1421.6,1445.35,Hard,2019-09-13,loss
14385,530,1465.82,1473.64,Clay,2019-09-13,win
14385,5,1514.29,1581.51,Clay,2019-09-13,loss
14386,294,1555.1,1547.21,Clay,2019-09-13,win
14386,187,1563.44,1542.54,Clay,2019-09-13,loss
14387,140,1395.84,1411.49,Clay,2019-09-13,win
14387,187,1547.06,1526.76,Clay,2019-09-13,loss
14388,381,1496.57,1442.92,Hard,2019-09-13,win
14388,301,1473.24,1477.61,Hard,2019-09-13,loss
14389,437,1497.9,1501.53,Hard,2019-09-13,win
14389,82,1546.04,1546.43,Hard,2019-09-13,loss
14390,381,1511.5,1460.51,Hard,2019-09-13,win
14390,561,1482.34,1500.0,Hard,2019-09-13,loss
14391,161,1510.98,1508.78,Hard,2019-09-13,win
14391,1032,1500.0,1500.0,Hard,2019-09-13,loss
14392,312,1512.75,1515.16,Hard,2019-09-13,win
14392,239,1484.26,1488.37,Hard,2019-09-13,loss
14393,161,1526.47,1524.38,Hard,2019-09-13,win
14393,312,1527.44,1529.93,Hard,2019-09-13,loss
14394,239,1469.57,1473.6,Hard,2019-09-13,win
14394,1033,1500.0,1500.0,Hard,2019-09-13,loss
14412,180,1319.09,1429.07,Hard,2019-09-13,win
14412,305,1527.98,1528.19,Hard,2019-09-13,loss
14413,405,1470.97,1485.46,Hard,2019-09-13,win
14413,475,1517.44,1517.44,Hard,2019-09-13,loss
14414,475,1499.31,1499.97,Hard,2019-09-13,win
14414,180,1343.69,1449.51,Hard,2019-09-13,loss
14415,405,1489.09,1502.93,Hard,2019-09-13,win
14415,305,1503.37,1507.75,Hard,2019-09-13,loss
14416,28,1598.73,1596.3,Clay,2019-09-13,win
14416,453,1488.9,1454.78,Clay,2019-09-13,loss
14417,423,1449.96,1470.43,Clay,2019-09-13,win
14417,126,1435.1,1473.33,Clay,2019-09-13,loss
14418,28,1609.84,1606.12,Clay,2019-09-13,win
14418,423,1465.27,1486.56,Clay,2019-09-13,loss
14423,535,1500.0,1500.0,Clay,2019-09-13,win
14423,307,1496.51,1500.0,Clay,2019-09-13,loss
14424,308,1626.2,1652.76,Clay,2019-09-13,win
14424,393,1439.36,1482.27,Clay,2019-09-13,loss
14425,308,1634.34,1661.48,Clay,2019-09-13,win
14425,535,1515.84,1516.0,Clay,2019-09-13,loss
14430,319,1487.84,1497.28,Hard,2019-09-13,win
14430,303,1463.28,1463.83,Hard,2019-09-13,loss
14431,156,1431.48,1421.39,Hard,2019-09-13,win
14431,244,1497.93,1497.93,Hard,2019-09-13,loss
14432,319,1502.71,1511.74,Hard,2019-09-13,win
14432,156,1450.5,1440.86,Hard,2019-09-13,loss
14433,537,1500.0,1500.0,Hard,2019-09-13,win
14433,1038,1500.0,1500.0,Hard,2019-09-13,loss
14356,49,1594.22,1638.62,Clay,2019-09-14,win
14356,557,1419.6,1484.0,Clay,2019-09-14,loss
14357,134,1450.01,1437.64,Clay,2019-09-14,win
14357,324,1467.55,1475.05,Clay,2019-09-14,loss
14358,49,1602.79,1647.93,Clay,2019-09-14,win
14358,134,1466.81,1455.36,Clay,2019-09-14,loss
14359,229,1495.78,1458.47,Hard,2019-09-14,win
14359,1031,1500.0,1500.0,Hard,2019-09-14,loss
14360,386,1478.63,1460.9,Hard,2019-09-14,win
14360,183,1533.62,1548.17,Hard,2019-09-14,loss
14361,526,1500.0,1500.0,Hard,2019-09-14,win
14361,183,1515.11,1528.23,Hard,2019-09-14,loss
14362,517,1453.86,1444.46,Hard,2019-09-14,win
14362,277,1523.77,1528.6,Hard,2019-09-14,loss
14363,527,1483.26,1483.26,Hard,2019-09-14,win
14363,272,1468.7,1466.62,Hard,2019-09-14,loss
14364,517,1473.03,1464.26,Hard,2019-09-14,win
14364,279,1482.34,1478.7,Hard,2019-09-14,loss
14373,529,1500.0,1500.0,Hard,2019-09-14,win
14373,184,1461.71,1513.36,Hard,2019-09-14,loss
14374,21,1535.09,1413.41,Hard,2019-09-14,win
14374,185,1483.09,1509.97,Hard,2019-09-14,loss
14375,184,1447.47,1496.74,Hard,2019-09-14,win
14375,21,1548.71,1433.74,Hard,2019-09-14,loss
14376,529,1514.24,1516.61,Hard,2019-09-14,win
14376,185,1469.47,1489.64,Hard,2019-09-14,loss
14377,33,1459.22,1411.61,Clay,2019-09-14,win
14377,428,1585.6,1574.88,Clay,2019-09-14,loss
14378,147,1592.06,1541.4,Clay,2019-09-14,win
14378,212,1419.58,1445.2,Clay,2019-09-14,loss
14379,33,1480.8,1434.62,Clay,2019-09-14,win
14379,147,1600.71,1553.08,Clay,2019-09-14,loss
14380,428,1564.02,1551.87,Clay,2019-09-14,win
