match_id,match_date,winner_id,loser_id,court_speed_index,round_numeric,best_of,tier_numeric,surface_Hard,surface_Clay,surface_Grass,tier_Grand_Slam,tier_Masters_1000,tier_ATP_500,tier_ATP_250,tier_Challenger,d_elo_overall,d_elo_surface,d_atp_rank,d_surface_win_rate,d_recent_form_10,d_serve_rating,d_return_rating,serve_vs_return,d_ace_rate,d_bp_save_rate,d_days_rest,d_matches_last_14d,p1_matches_14d,p2_matches_14d,h2h_overall,h2h_surface,h2h_surface_3y,h2h_last5_weighted,elo_mkt_gap,d_serve_style_csi,p1_fatigue_games_7d,p2_fatigue_games_7d,d_fatigue_games_7d,p1_surface_transition,p2_surface_transition,d_surface_transition,serve_hold_matchup,p1_form_regression,p2_form_regression,tournament_proximity,total_games,game_diff,p1_is_winner,winner_won
21315,2022-10-24,465,446,42.0,3,3,2,1,0,0,0,0,1,0,0,-103.29999999999995,-150.29999999999995,5.0,-0.06486042692939248,-0.0,,13.890360169491515,,,0.13890360169491522,7,-3,2,5,0.5,0.5,0.5,0.5,-0.09764517596457845,,25,95,-70,1.0,0.0,1.0,0.13993202539482807,-0.14390200689868116,-0.07412768067577424,0,17,7.0,0,0
21316,2022-10-24,17,290,42.0,3,3,2,1,0,0,0,0,1,0,0,482.68000000000006,478.8799999999999,-42.0,0.5,0.49999999999999994,,2.9323308270676804,,,0.02932330827067675,-7,2,3,1,0.5,0.5,0.5,0.5,0.22598809360959804,,88,31,57,0.0,1.0,-1.0,0.09829448694580256,-0.033733845240943694,-0.0038865925997494666,0,30,2.0,1,1
21316,2022-10-24,17,290,42.0,3,3,2,1,0,0,0,0,1,0,0,-482.68000000000006,-478.8799999999999,42.0,-0.5,-0.49999999999999994,,-2.9323308270676804,,,-0.02932330827067675,7,-2,1,3,0.5,0.5,0.5,0.5,-0.22598809360959804,,31,88,-57,1.0,0.0,1.0,-0.09829448694580256,-0.0038865925997494666,-0.033733845240943694,0,30,2.0,0,0
21317,2022-10-24,440,265,42.0,3,3,2,1,0,0,0,0,1,0,0,453.1400000000001,387.1600000000001,-150.0,0.40306122448979587,0.39999999999999997,,,,,,-119,5,5,0,0.5,0.5,0.5,0.5,-0.014605109223274848,,116,0,116,0.0,33.42857142857143,-33.42857142857143,,0.016254087788685312,-0.06368792076269261,0,21,5.0,1,1
21317,2022-10-24,440,265,42.0,3,3,2,1,0,0,0,0,1,0,0,-453.1400000000001,-387.1600000000001,150.0,-0.40306122448979587,-0.39999999999999997,,,,,,119,-5,0,5,0.5,0.5,0.5,0.5,0.014605109223274848,,0,116,-116,33.42857142857143,0.0,33.42857142857143,,-0.06368792076269261,0.016254087788685312,0,21,5.0,0,0
21288,2022-10-24,340,14,42.0,3,3,2,1,0,0,0,0,1,0,0,300.1999999999998,343.23,-28.0,0.2894736842105263,0.4,,-4.5995670995671105,,,-0.045995670995671034,0,-1,3,4,0.6,0.75,0.5,0.5333815061086215,0.023531732970840213,,52,97,-45,0.0,0.0,0.0,0.07253021853447561,-0.0043424844533552776,0.06537426329104207,0,18,6.0,1,1
21288,2022-10-24,340,14,42.0,3,3,2,1,0,0,0,0,1,0,0,-300.1999999999998,-343.23,28.0,-0.2894736842105263,-0.4,,4.5995670995671105,,,0.045995670995671034,0,1,4,3,0.4,0.25,0.5,0.46661849389137855,-0.023531732970840213,,97,52,45,0.0,0.0,-0.0,-0.07253021853447561,0.06537426329104207,-0.0043424844533552776,0,18,6.0,0,0
21303,2022-10-24,116,333,42.0,3,3,2,1,0,0,0,0,1,0,0,-18.970000000000027,46.00999999999999,83.0,-0.07843137254901955,0.0,,-6.60377358490566,,,-0.06603773584905659,-7,4,9,5,1.0,0.5,0.5,1.0,-0.06307065517681465,,130,46,84,0.0,1.0,-1.0,-0.03958698828303042,-0.0604138009817472,0.09683334866243654,0,34,-2.0,1,1
21303,2022-10-24,116,333,42.0,3,3,2,1,0,0,0,0,1,0,0,18.970000000000027,-46.00999999999999,-83.0,0.07843137254901955,-0.0,,6.60377358490566,,,0.06603773584905659,7,-4,5,9,0.0,0.5,0.5,0.0,0.06307065517681465,,46,130,-84,1.0,0.0,1.0,0.03958698828303042,0.09683334866243654,-0.0604138009817472,0,34,-2.0,0,0
21287,2022-10-24,340,365,42.0,3,3,2,1,0,0,0,0,1,0,0,192.70000000000005,199.73000000000002,-15.0,0.13352898019075576,0.0,,6.029684601113168,,,0.06029684601113172,0,-2,4,6,0.6,0.6,1.0,0.820586932474802,-0.027936886586101273,,70,126,-56,0.0,0.0,0.0,0.06304927979657093,-0.02147216244321115,-0.2533090471729047,0,27,5.0,1,1
21287,2022-10-24,340,365,42.0,3,3,2,1,0,0,0,0,1,0,0,-192.70000000000005,-199.73000000000002,15.0,-0.13352898019075576,-0.0,,-6.029684601113168,,,-0.06029684601113172,0,2,6,4,0.4,0.4,0.0,0.17941306752519803,0.027936886586101273,,126,70,56,0.0,0.0,-0.0,-0.06304927979657093,-0.2533090471729047,-0.02147216244321115,0,27,5.0,0,0
21280,2022-10-24,497,522,42.0,3,3,2,1,0,0,0,0,1,0,0,-182.69000000000005,-215.92000000000007,53.0,-0.3752913752913753,-0.09999999999999998,,-13.138357705286843,,,-0.1313835770528684,21,-2,0,2,0.5,0.5,0.5,0.5,-0.29967455556146705,,0,15,-15,4.0,1.0,3.0,-0.035625862233005234,-0.01669720825135701,0.06641471910610708,0,17,7.0,1,1
21280,2022-10-24,497,522,42.0,3,3,2,1,0,0,0,0,1,0,0,182.69000000000005,215.92000000000007,-53.0,0.3752913752913753,0.09999999999999998,,13.138357705286843,,,0.1313835770528684,-21,2,2,0,0.5,0.5,0.5,0.5,0.29967455556146705,,15,0,15,1.0,4.0,-3.0,0.035625862233005234,0.06641471910610708,-0.01669720825135701,0,17,7.0,0,0
21285,2022-10-24,542,30,42.0,3,3,2,1,0,0,0,0,1,0,0,62.87000000000012,169.08999999999992,-9.0,0.19963702359346647,0.30000000000000004,,6.792668957617408,,,0.06792668957617409,7,0,3,3,0.5,0.5,0.5,0.5,0.054688766647538856,,0,77,-77,2.0,1.0,1.0,0.0932391791215319,-0.12057844649935379,-0.0398922243688169,0,31,-1.0,1,1
21285,2022-10-24,542,30,42.0,3,3,2,1,0,0,0,0,1,0,0,-62.87000000000012,-169.08999999999992,9.0,-0.19963702359346647,-0.30000000000000004,,-6.792668957617408,,,-0.06792668957617409,-7,0,3,3,0.5,0.5,0.5,0.5,-0.054688766647538856,,77,0,77,1.0,2.0,-1.0,-0.0932391791215319,-0.0398922243688169,-0.12057844649935379,0,31,-1.0,0,0
21256,2022-10-24,471,475,42.0,3,3,2,1,0,0,0,0,1,0,0,96.03999999999996,135.30999999999995,-16.0,0.11749680715197963,0.0,,5.045454545454547,,,0.05045454545454542,0,3,8,5,0.5,0.5,0.5,0.5,,,94,126,-32,1.0,1.0,0.0,0.018956340643647263,-0.16452441399751327,-0.27649269063613413,0,21,5.0,1,1
21256,2022-10-24,471,475,42.0,3,3,2,1,0,0,0,0,1,0,0,-96.03999999999996,-135.30999999999995,16.0,-0.11749680715197963,-0.0,,-5.045454545454547,,,-0.05045454545454542,0,-3,5,8,0.5,0.5,0.5,0.5,,,126,94,32,1.0,1.0,-0.0,-0.018956340643647263,-0.27649269063613413,-0.16452441399751327,0,21,5.0,0,0
21286,2022-10-24,29,308,42.0,3,3,2,1,0,0,0,0,1,0,0,-244.46000000000004,-174.79999999999995,191.0,-0.35714285714285715,-0.5,,7.1088435374149626,,,0.07108843537414966,-14,1,1,0,0.5,0.5,0.5,0.5,-0.10128164470277318,,31,0,31,1.0,3.0,-2.0,-0.0046883081504418556,0.13549903028076132,-0.008831682514250372,0,20,4.0,1,1
21286,2022-10-24,29,308,42.0,3,3,2,1,0,0,0,0,1,0,0,244.46000000000004,174.79999999999995,-191.0,0.35714285714285715,0.5,,-7.1088435374149626,,,-0.07108843537414966,14,-1,0,1,0.5,0.5,0.5,0.5,0.10128164470277312,,0,31,-31,3.0,1.0,2.0,0.0046883081504418556,-0.008831682514250372,0.13549903028076132,0,20,4.0,0,0
21258,2022-10-24,475,31,42.0,3,3,2,1,0,0,0,0,1,0,0,43.51999999999998,3.9299999999998363,3.0,-0.06491228070175437,0.30000000000000004,,4.1582830315224655,,,0.041582830315224695,-7,4,6,2,0.5,0.5,0.5,0.5,-0.11164451656754171,,147,20,127,0.0,1.0,-1.0,0.07425900284356157,-0.23084330507029183,0.11038051864132892,0,26,2.0,1,1
21258,2022-10-24,475,31,42.0,3,3,2,1,0,0,0,0,1,0,0,-43.51999999999998,-3.9299999999998363,-3.0,0.06491228070175437,-0.30000000000000004,,-4.1582830315224655,,,-0.041582830315224695,7,-4,2,6,0.5,0.5,0.5,0.5,0.11164451656754171,,20,147,-127,1.0,0.0,1.0,-0.07425900284356157,0.11038051864132892,-0.23084330507029183,0,26,2.0,0,0
21259,2022-10-24,543,24,42.0,3,3,2,1,0,0,0,0,1,0,0,213.76,146.77999999999997,-14.0,0.17142857142857149,0.30000000000000004,,0.0,,,0.0,14,-4,0,4,1.0,0.5,0.5,1.0,-0.06389672935587665,,0,34,-34,3.0,1.0,2.0,-0.0344820304575052,-0.017002749690840258,0.13343710619064597,0,19,5.0,1,1
21259,2022-10-24,543,24,42.0,3,3,2,1,0,0,0,0,1,0,0,-213.76,-146.77999999999997,14.0,-0.17142857142857149,-0.30000000000000004,,,,,,-14,4,4,0,0.0,0.5,0.5,0.0,0.06389672935587665,,34,0,34,1.0,3.0,-2.0,0.0344820304575052,0.13343710619064597,-0.017002749690840258,0,19,5.0,0,0
21260,2022-10-24,471,379,42.0,3,3,2,1,0,0,0,0,1,0,0,210.3699999999999,220.56999999999994,-29.0,0.1376623376623377,0.20000000000000007,,7.605552342394446,,,0.0760555234239445,-14,6,9,3,0.5,1.0,0.5,0.393939393939394,,,115,0,115,0.0,2.0,-2.0,0.05818002731702421,-0.08745776836517949,-0.05349032330432746,0,17,7.0,1,1
21260,2022-10-24,471,379,42.0,3,3,2,1,0,0,0,0,1,0,0,-210.3699999999999,-220.56999999999994,29.0,-0.1376623376623377,-0.20000000000000007,,-7.605552342394446,,,-0.0760555234239445,14,-6,3,9,0.5,0.0,0.5,0.606060606060606,,,0,115,-115,2.0,0.0,2.0,-0.05818002731702421,-0.05349032330432746,-0.08745776836517949,0,17,7.0,0,0
21261,2022-10-24,475,580,42.0,3,3,2,1,0,0,0,0,1,0,0,154.6199999999999,83.17999999999984,-26.0,0.013077593722755076,0.10000000000000009,,-2.3809523809523654,,,-0.023809523809523725,-14,3,7,4,0.5,0.5,0.5,0.6060606060606061,-0.12323019667835844,,173,0,173,0.0,2.0,-2.0,0.013163003614993118,-0.2216183508781867,-0.1592470626244883,0,21,5.0,1,1
21261,2022-10-24,475,580,42.0,3,3,2,1,0,0,0,0,1,0,0,-154.6199999999999,-83.17999999999984,26.0,-0.013077593722755076,-0.10000000000000009,,2.3809523809523654,,,0.023809523809523725,14,-3,4,7,0.5,0.5,0.5,0.3939393939393939,0.12323019667835844,,0,173,-173,2.0,0.0,2.0,-0.013163003614993118,-0.1592470626244883,-0.2216183508781867,0,21,5.0,0,0
21262,2022-10-24,31,29,42.0,3,3,2,1,0,0,0,0,1,0,0,106.81999999999994,64.06999999999994,-172.0,0.2153846153846154,0.09999999999999998,,-10.937160252228736,,,-0.10937160252228739,0,1,3,2,0.5,0.5,0.5,0.6060606060606061,0.002972988442150548,,46,51,-5,0.0,0.0,0.0,-0.060025123297182126,0.08057975602408496,-0.01219561549903031,0,25,3.0,1,1
21262,2022-10-24,31,29,42.0,3,3,2,1,0,0,0,0,1,0,0,-106.81999999999994,-64.06999999999994,172.0,-0.2153846153846154,-0.09999999999999998,,10.937160252228736,,,0.10937160252228739,0,-1,2,3,0.5,0.5,0.5,0.3939393939393939,-0.002972988442150548,,51,46,5,0.0,0.0,-0.0,0.060025123297182126,-0.01219561549903031,0.08057975602408496,0,25,3.0,0,0
21263,2022-10-24,543,589,42.0,3,3,2,1,0,0,0,0,1,0,0,241.53999999999996,231.10000000000014,-34.0,0.20963995354239262,0.20000000000000007,,10.23203351595231,,,0.1023203351595231,-7,0,1,1,1.0,1.0,1.0,1.0,-0.03550668026078574,,19,18,1,0.0,1.0,-1.0,0.06246394712735992,-0.026660237984791335,-0.013197092567510227,0,18,6.0,1,1
21263,2022-10-24,543,589,42.0,3,3,2,1,0,0,0,0,1,0,0,-241.53999999999996,-231.10000000000014,34.0,-0.20963995354239262,-0.20000000000000007,,-10.23203351595231,,,-0.1023203351595231,7,0,1,1,0.0,0.0,0.0,0.0,0.03550668026078574,,18,19,-1,1.0,0.0,1.0,-0.06246394712735992,-0.013197092567510227,-0.026660237984791335,0,18,6.0,0,0
21264,2022-10-24,24,584,42.0,3,3,2,1,0,0,0,0,1,0,0,168.79999999999995,216.93000000000006,-114.0,0.11111111111111116,-0.09999999999999998,,-5.018939393939391,,,-0.05018939393939392,-7,3,5,2,0.5,0.5,0.5,0.5,0.019483311745376763,,53,43,10,0.0,1.0,-1.0,-0.05338781588781594,0.08854091269059683,-0.163364254018313,0,35,3.0,1,1
21264,2022-10-24,24,584,42.0,3,3,2,1,0,0,0,0,1,0,0,-168.79999999999995,-216.93000000000006,114.0,-0.11111111111111116,0.09999999999999998,,5.018939393939391,,,0.05018939393939392,7,-3,2,5,0.5,0.5,0.5,0.5,-0.019483311745376763,,43,53,-10,1.0,0.0,1.0,0.05338781588781594,-0.163364254018313,0.08854091269059683,0,35,3.0,0,0
21265,2022-10-24,471,505,42.0,3,3,2,1,0,0,0,0,1,0,0,194.49,187.76999999999998,-19.0,0.11969111969111967,0.4,,6.52472527472527,,,0.06524725274725274,-7,6,10,4,0.3333333333333333,0.3333333333333333,0.5,0.48250904704463216,,,132,62,70,0.0,1.0,-1.0,0.13441494221292982,-0.1758638126315487,0.003932943781566611,0,13,11.0,1,1
21265,2022-10-24,471,505,42.0,3,3,2,1,0,0,0,0,1,0,0,-194.49,-187.76999999999998,19.0,-0.11969111969111967,-0.4,,-6.52472527472527,,,-0.06524725274725274,7,-6,4,10,0.6666666666666667,0.6666666666666667,0.5,0.5174909529553678,,,62,132,-70,1.0,0.0,1.0,-0.13441494221292982,0.003932943781566611,-0.1758638126315487,0,13,11.0,0,0
21266,2022-10-24,379,57,42.0,3,3,2,1,0,0,0,0,1,0,0,118.04999999999995,186.04999999999995,-2.0,0.24563953488372092,0.19999999999999996,,-3.0339481422079686,,,-0.03033948142207965,-7,2,4,2,1.0,1.0,0.5,1.0,,,17,25,-8,0.0,1.0,-1.0,0.05135464798454992,-0.006650094484852098,0.028687729005535956,0,18,6.0,1,1
21266,2022-10-24,379,57,42.0,3,3,2,1,0,0,0,0,1,0,0,-118.04999999999995,-186.04999999999995,2.0,-0.24563953488372092,-0.19999999999999996,,3.0339481422079686,,,0.03033948142207965,7,-2,2,4,0.0,0.0,0.5,0.0,,,25,17,8,1.0,0.0,1.0,-0.05135464798454992,0.028687729005535956,-0.006650094484852098,0,18,6.0,0,0
21267,2022-10-24,475,497,42.0,3,3,2,1,0,0,0,0,1,0,0,306.28999999999996,266.0600000000002,-78.0,0.3080357142857143,0.4,,10.231660231660236,,,0.10231660231660233,0,7,8,1,1.0,1.0,1.0,1.0,0.13253510021593884,,194,17,177,0.0,0.0,0.0,0.09525842208541169,-0.19187927976810248,-0.033057423593062185,0,18,6.0,1,1
21267,2022-10-24,475,497,42.0,3,3,2,1,0,0,0,0,1,0,0,-306.28999999999996,-266.0600000000002,78.0,-0.3080357142857143,-0.4,,-10.231660231660236,,,-0.10231660231660233,0,-7,1,8,0.0,0.0,0.0,0.0,-0.13253510021593884,,17,194,-177,0.0,0.0,-0.0,-0.09525842208541169,-0.033057423593062185,-0.19187927976810248,0,18,6.0,0,0
21268,2022-10-24,580,587,42.0,3,3,2,1,0,0,0,0,1,0,0,-25.590000000000146,150.93999999999983,5.0,0.15263157894736845,0.19999999999999996,,8.613916947250281,,,0.08613916947250277,-7,4,5,1,0.5,0.5,0.5,0.5,0.07951269679718387,,21,22,-1,0.0,1.0,-1.0,0.09086663336663348,-0.1781178413702328,0.1115230083763109,0,18,6.0,1,1
21268,2022-10-24,580,587,42.0,3,3,2,1,0,0,0,0,1,0,0,25.590000000000146,-150.93999999999983,-5.0,-0.15263157894736845,-0.19999999999999996,,-8.613916947250281,,,-0.08613916947250277,7,-4,1,5,0.5,0.5,0.5,0.5,-0.07951269679718387,,22,21,1,1.0,0.0,1.0,-0.09086663336663348,0.1115230083763109,-0.1781178413702328,0,18,6.0,0,0
21269,2022-10-24,31,85,42.0,3,3,2,1,0,0,0,0,1,0,0,-3.9099999999998545,49.930000000000064,-27.0,0.09722222222222221,0.0,,3.788617886178855,,,0.03788617886178858,-14,1,4,3,0.5,0.6666666666666666,1.0,0.7029876977152899,-0.04593556566114776,,71,0,71,0.0,2.0,-2.0,0.04725292681175042,-0.006122400428470565,-0.004318776791573553,0,17,7.0,1,1
21269,2022-10-24,31,85,42.0,3,3,2,1,0,0,0,0,1,0,0,3.9099999999998545,-49.930000000000064,27.0,-0.09722222222222221,-0.0,,-3.788617886178855,,,-0.03788617886178858,14,-1,3,4,0.5,0.33333333333333337,0.0,0.2970123022847101,0.04593556566114776,,0,71,-71,2.0,0.0,2.0,-0.04725292681175042,-0.004318776791573553,-0.006122400428470565,0,17,7.0,0,0
21257,2022-10-24,471,543,42.0,3,3,2,1,0,0,0,0,1,0,0,-87.88000000000011,-31.190000000000055,8.0,-0.09022556390977443,0.19999999999999996,,1.1827155894952455,,,0.011827155894952535,0,9,11,2,1.0,1.0,1.0,1.0,,,145,37,108,0.0,0.0,0.0,0.031496682013379185,-0.2213481195313396,-0.011509149238066452,0,17,7.0,1,1
21257,2022-10-24,471,543,42.0,3,3,2,1,0,0,0,0,1,0,0,87.88000000000011,31.190000000000055,-8.0,0.09022556390977443,-0.19999999999999996,,-1.1827155894952455,,,-0.011827155894952535,0,-9,2,11,0.0,0.0,0.0,0.0,,,37,145,-108,0.0,0.0,-0.0,-0.031496682013379185,-0.011509149238066452,-0.2213481195313396,0,17,7.0,0,0
21271,2022-10-24,543,579,42.0,3,3,2,1,0,0,0,0,1,0,0,248.76999999999998,246.5,-44.0,0.1656976744186046,0.09999999999999998,,-5.376344086021518,,,-0.05376344086021512,-7,1,3,2,0.5,0.5,0.5,0.5,0.058876590354948966,,54,48,6,0.0,1.0,-1.0,0.0013898027662153645,0.08512483812426874,-0.036025544792822606,0,29,3.0,1,1
21271,2022-10-24,543,579,42.0,3,3,2,1,0,0,0,0,1,0,0,-248.76999999999998,-246.5,44.0,-0.1656976744186046,-0.09999999999999998,,5.376344086021518,,,0.05376344086021512,7,-1,2,3,0.5,0.5,0.5,0.5,-0.058876590354948966,,48,54,-6,1.0,0.0,1.0,-0.0013898027662153645,-0.036025544792822606,0.08512483812426874,0,29,3.0,0,0
21270,2022-10-24,29,542,42.0,3,3,2,1,0,0,0,0,1,0,0,-136.1500000000001,-71.74000000000001,150.0,-0.2261072261072261,-0.4,,8.21114369501467,,,0.08211143695014667,0,-1,3,4,0.5,0.5,0.5,0.5,-0.08259948810285123,,76,31,45,0.0,0.0,0.0,0.013896595934411282,-0.04165487628646214,-0.09417560942611469,0,32,2.0,1,1
21270,2022-10-24,29,542,42.0,3,3,2,1,0,0,0,0,1,0,0,136.1500000000001,71.74000000000001,-150.0,0.2261072261072261,0.4,,-8.21114369501467,,,-0.08211143695014667,0,1,4,3,0.5,0.5,0.5,0.5,0.08259948810285123,,31,76,-45,0.0,0.0,-0.0,-0.013896595934411282,-0.09417560942611469,-0.04165487628646214,0,32,2.0,0,0
21284,2022-10-24,85,555,42.0,3,3,2,1,0,0,0,0,1,0,0,94.36999999999989,55.86000000000013,-44.0,-0.10187110187110193,-0.19999999999999996,,-17.277167277167266,,,-0.1727716727716727,-28,4,4,0,0.5,0.5,0.5,0.5,0.030203416403299266,,17,0,17,0.0,4.0,-4.0,-0.1732492997198879,0.05398583012807967,-0.2796950010982602,0,32,4.0,1,1
21284,2022-10-24,85,555,42.0,3,3,2,1,0,0,0,0,1,0,0,-94.36999999999989,-55.86000000000013,44.0,0.10187110187110193,0.19999999999999996,,17.277167277167266,,,0.1727716727716727,28,-4,0,4,0.5,0.5,0.5,0.5,-0.030203416403299266,,0,17,-17,4.0,0.0,4.0,0.1732492997198879,-0.2796950010982602,0.05398583012807967,0,32,4.0,0,0
21282,2022-10-24,580,201,42.0,3,3,2,1,0,0,0,0,1,0,0,-192.42000000000007,-105.91999999999985,35.0,-0.04953379953379955,0.0,,1.300813008130092,,,0.013008130081300862,-21,6,6,0,0.0,0.5,0.5,0.0,0.07122203831222185,,39,0,39,0.0,3.0,-3.0,-0.020239972445854737,-0.16733262335111843,-0.003918721366208633,0,32,0.0,1,1
21282,2022-10-24,580,201,42.0,3,3,2,1,0,0,0,0,1,0,0,192.42000000000007,105.91999999999985,-35.0,0.04953379953379955,-0.0,,-1.300813008130092,,,-0.013008130081300862,21,-6,0,6,1.0,0.5,0.5,1.0,-0.07122203831222196,,0,39,-39,3.0,0.0,3.0,0.020239972445854737,-0.003918721366208633,-0.16733262335111843,0,32,0.0,0,0
21281,2022-10-24,587,444,42.0,3,3,2,1,0,0,0,0,1,0,0,-16.200000000000045,-166.16000000000008,-19.0,-0.1133720930232558,-0.29999999999999993,,1.216931216931215,,,0.012169312169312163,-7,-5,2,7,1.0,1.0,1.0,1.0,-0.18111926613120366,,40,99,-59,0.0,1.0,-1.0,-0.11109251859251867,0.15685711938809221,-0.1284861335112264,0,34,2.0,1,1
21281,2022-10-24,587,444,42.0,3,3,2,1,0,0,0,0,1,0,0,16.200000000000045,166.16000000000008,19.0,0.1133720930232558,0.29999999999999993,,-1.216931216931215,,,-0.012169312169312163,7,5,7,2,0.0,0.0,0.0,0.0,0.18111926613120366,,99,40,59,1.0,0.0,1.0,0.11109251859251867,-0.1284861335112264,0.15685711938809221,0,34,2.0,0,0
21279,2022-10-24,475,383,42.0,3,3,2,1,0,0,0,0,1,0,0,6.8599999999999,-1.6800000000000637,1.0,-0.05303030303030298,0.10000000000000009,,7.458912768647281,,,0.07458912768647286,-7,5,9,4,1.0,1.0,1.0,1.0,,,212,90,122,0.0,1.0,-1.0,0.12448540022069421,-0.130574704793609,-0.01823837691624597,0,20,6.0,1,1
21279,2022-10-24,475,383,42.0,3,3,2,1,0,0,0,0,1,0,0,-6.8599999999999,1.6800000000000637,-1.0,0.05303030303030298,-0.10000000000000009,,-7.458912768647281,,,-0.07458912768647286,7,-5,4,9,0.0,0.0,0.0,0.0,,,90,212,-122,1.0,0.0,1.0,-0.12448540022069421,-0.01823837691624597,-0.130574704793609,0,20,6.0,0,0
21278,2022-10-24,57,548,42.0,3,3,2,1,0,0,0,0,1,0,0,-174.76,-169.52999999999997,17.0,-0.2201680672268907,-0.5,,2.5797872340425485,,,0.02579787234042552,-7,-4,3,7,0.5,1.0,1.0,0.393939393939394,,,43,76,-33,0.0,1.0,-1.0,-0.15558709808709814,0.10514812582093558,-0.12333550142854544,0,26,0.0,1,1
21278,2022-10-24,57,548,42.0,3,3,2,1,0,0,0,0,1,0,0,174.76,169.52999999999997,-17.0,0.2201680672268907,0.5,,-2.5797872340425485,,,-0.02579787234042552,7,4,7,3,0.5,0.0,0.0,0.606060606060606,,,76,43,33,1.0,0.0,1.0,0.15558709808709814,-0.12333550142854544,0.10514812582093558,0,26,0.0,0,0
21283,2022-10-24,31,417,42.0,3,3,2,1,0,0,0,0,1,0,0,148.62999999999988,227.3599999999999,-53.0,0.19936373276776248,0.09999999999999998,,-7.158868030260585,,,-0.07158868030260579,-7,3,5,2,1.0,0.5,0.5,1.0,0.029710502632411373,,88,44,44,0.0,1.0,-1.0,-0.05279420573060756,0.021984524762153845,-0.037109748356875305,0,17,7.0,1,1
21283,2022-10-24,31,417,42.0,3,3,2,1,0,0,0,0,1,0,0,-148.62999999999988,-227.3599999999999,53.0,-0.19936373276776248,-0.09999999999999998,,7.158868030260585,,,0.07158868030260579,7,-3,2,5,0.0,0.5,0.5,0.0,-0.029710502632411373,,44,88,-44,1.0,0.0,1.0,0.05279420573060756,-0.037109748356875305,0.021984524762153845,0,17,7.0,0,0
21276,2022-10-24,505,513,42.0,3,3,2,1,0,0,0,0,1,0,0,81.37000000000012,154.0,-3.0,0.23112128146453093,0.0,,9.663865546218489,,,0.09663865546218486,-14,4,5,1,1.0,1.0,1.0,1.0,0.05456638828120064,,75,0,75,0.0,2.0,-2.0,-0.034931398887612986,0.038401859203824995,-0.026453565289591086,0,28,8.0,1,1
21276,2022-10-24,505,513,42.0,3,3,2,1,0,0,0,0,1,0,0,-81.37000000000012,-154.0,3.0,-0.23112128146453093,-0.0,,-9.663865546218489,,,-0.09663865546218486,14,-4,1,5,0.0,0.0,0.0,0.0,-0.05456638828120064,,0,75,-75,2.0,0.0,2.0,0.034931398887612986,-0.026453565289591086,0.038401859203824995,0,28,8.0,0,0
21275,2022-10-24,471,450,42.0,3,3,2,1,0,0,0,0,1,0,0,369.14999999999986,352.3299999999999,-53.0,0.12413793103448278,0.4,,3.9621318373071546,,,0.03962131837307159,-7,11,12,1,0.5,0.5,0.5,0.5,,,162,34,128,0.0,1.0,-1.0,0.02039312295891238,-0.21086664969149282,-0.11217970433203306,0,33,3.0,1,1
21275,2022-10-24,471,450,42.0,3,3,2,1,0,0,0,0,1,0,0,-369.14999999999986,-352.3299999999999,53.0,-0.12413793103448278,-0.4,,-3.9621318373071546,,,-0.03962131837307159,7,-11,1,12,0.5,0.5,0.5,0.5,,,34,162,-128,1.0,0.0,1.0,-0.02039312295891238,-0.11217970433203306,-0.21086664969149282,0,33,3.0,0,0
21274,2022-10-24,24,588,42.0,3,3,2,1,0,0,0,0,1,0,0,208.0999999999999,323.74,-24.0,0.3835263835263835,0.4,,14.765372168284792,,,0.14765372168284796,-7,3,6,3,1.0,0.5,0.5,1.0,0.052715685536274925,,88,51,37,0.0,1.0,-1.0,0.16279530818961974,0.11991558893779519,0.19416007140583671,0,15,9.0,1,1
21274,2022-10-24,24,588,42.0,3,3,2,1,0,0,0,0,1,0,0,-208.0999999999999,-323.74,24.0,-0.3835263835263835,-0.4,,-14.765372168284792,,,-0.14765372168284796,7,-3,3,6,0.0,0.5,0.5,0.0,-0.052715685536274925,,51,88,-37,1.0,0.0,1.0,-0.16279530818961974,0.19416007140583671,0.11991558893779519,0,15,9.0,0,0
21273,2022-10-24,584,544,42.0,3,3,2,1,0,0,0,0,1,0,0,-61.649999999999864,-48.799999999999955,95.0,-0.15053763440860218,0.09999999999999998,,5.777310924369743,,,0.057773109243697496,-7,0,3,3,1.0,0.5,0.5,1.0,0.01702937243009328,,78,59,19,0.0,1.0,-1.0,-0.0027078017051278547,-0.08624729178136059,0.05397676380357386,0,22,4.0,1,1
21273,2022-10-24,584,544,42.0,3,3,2,1,0,0,0,0,1,0,0,61.649999999999864,48.799999999999955,-95.0,0.15053763440860218,-0.09999999999999998,,-5.777310924369743,,,-0.057773109243697496,7,0,3,3,0.0,0.5,0.5,0.0,-0.01702937243009328,,59,78,-19,1.0,0.0,1.0,0.0027078017051278547,0.05397676380357386,-0.08624729178136059,0,22,4.0,0,0
21272,2022-10-24,589,58,42.0,3,3,2,1,0,0,0,0,1,0,0,78.16999999999985,31.700000000000045,-7.0,0.03791708796764415,0.09999999999999998,,2.4188790560471958,,,0.024188790560471962,-7,1,2,1,0.5,0.5,0.5,0.393939393939394,-0.039306203962076736,,36,26,10,0.0,1.0,-1.0,0.002018464042685575,-0.07738103718506606,0.03683638027177616,0,30,2.0,1,1
